spine_x,spine_y,spine_z,grid_x,grid_y,grid_z,dx,dy,dz,distance_um
1.193796421051025334e+02,2.652134761810302876e+01,1.110182952880859375e+02,1.197760879516601449e+02,2.634699916839599609e+01,1.106748012065887394e+02,-3.964458465576115032e-01,1.743484497070326711e-01,3.434940814971980672e-01,5.527701829798987720e-01
1.208993419647216854e+02,2.657764759063720561e+01,1.116936950683593750e+02,1.217760879516601449e+02,2.634699916839599609e+01,1.126748012065887394e+02,-8.767459869384595095e-01,2.306484222412095164e-01,-9.811061382293644328e-01,1.335833625406393832e+00
1.224190418243408232e+02,2.663394756317138601e+01,1.123690948486328125e+02,1.217760879516601449e+02,2.634699916839599609e+01,1.126748012065887394e+02,6.429538726806782734e-01,2.869483947753899145e-01,-3.057063579559269328e-01,7.675841588737564170e-01
1.239387416839599609e+02,2.669024753570556641e+01,1.130444946289062500e+02,1.237760879516601449e+02,2.634699916839599609e+01,1.126748012065887394e+02,1.626537322998160562e-01,3.432483673095703125e-01,3.696934223175105672e-01,5.300461345926211765e-01
1.254584415435790987e+02,2.674654750823974680e+01,1.137198944091796875e+02,1.257760879516601449e+02,2.634699916839599609e+01,1.146748012065887394e+02,-3.176464080810461610e-01,3.995483398437507105e-01,-9.549067974090519328e-01,1.082767337970951260e+00
1.269781414031982507e+02,2.680284748077392720e+01,1.143952941894531250e+02,1.277760879516601449e+02,2.634699916839599609e+01,1.146748012065887394e+02,-7.979465484618941673e-01,4.558483123779311086e-01,-2.795070171356144328e-01,9.605418006146877463e-01
8.867724418640136719e+01,2.569099807739257812e+01,1.012584453582763615e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.006748012065887394e+02,9.011562347412223062e-01,-6.560010910034179688e-01,5.836441516876220703e-01,1.258197316246468356e+00
8.862174415588378906e+01,2.569099807739257812e+01,1.013693454742431612e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.006748012065887394e+02,8.456562042236441812e-01,-6.560010910034179688e-01,6.945442676544217875e-01,1.275877575189419799e+00
8.856624412536621094e+01,2.569099807739257812e+01,1.014802455902099609e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.006748012065887394e+02,7.901561737060660562e-01,-6.560010910034179688e-01,8.054443836212215047e-01,1.305153196123142845e+00
8.851074409484863281e+01,2.569099807739257812e+01,1.015911457061767607e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.006748012065887394e+02,7.346561431884879312e-01,-6.560010910034179688e-01,9.163444995880212218e-01,1.345267379388751738e+00
8.845524406433105469e+01,2.569099807739257812e+01,1.017020458221435604e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.026748012065887394e+02,6.791561126709098062e-01,-6.560010910034179688e-01,-9.727553844451790610e-01,1.355670865196646480e+00
8.839974403381347656e+01,2.569099807739257812e+01,1.018129459381103459e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.026748012065887394e+02,6.236560821533316812e-01,-6.560010910034179688e-01,-8.618552684783935547e-01,1.249831526250030800e+00
8.834424400329589844e+01,2.569099807739257812e+01,1.019238460540771456e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.026748012065887394e+02,5.681560516357535562e-01,-6.560010910034179688e-01,-7.509551525115938375e-01,1.147637735303137729e+00
8.828874397277832031e+01,2.569099807739257812e+01,1.020347461700439453e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.026748012065887394e+02,5.126560211181754312e-01,-6.560010910034179688e-01,-6.400550365447941203e-01,1.050154311133726370e+00
8.823324394226074219e+01,2.569099807739257812e+01,1.021456462860107450e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.026748012065887394e+02,4.571559906005973062e-01,-6.560010910034179688e-01,-5.291549205779944032e-01,9.588190450296613099e-01
8.817774391174316406e+01,2.569099807739257812e+01,1.022565464019775447e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.026748012065887394e+02,4.016559600830191812e-01,-6.560010910034179688e-01,-4.182548046111946860e-01,8.755581209995343395e-01
8.778879394531250568e+01,2.566319808959961080e+01,1.020897464752197266e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.026748012065887394e+02,1.270599365236080303e-02,-6.838010787963852977e-01,-5.850547313690128703e-01,9.000191088721739563e-01
8.706639404296875284e+01,2.560759811401367259e+01,1.016452465057373047e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.006748012065887394e+02,-7.096939086913920391e-01,-7.394010543823235082e-01,9.704452991485652547e-01,1.411433116337754701e+00
8.634399414062500000e+01,2.555199813842773438e+01,1.012007465362548828e+02,8.577608795166014488e+01,2.634699916839599609e+01,1.006748012065887394e+02,5.679061889648551187e-01,-7.950010299682617188e-01,5.259453296661433797e-01,1.109577652493421107e+00
8.562159423828124716e+01,2.549639816284179616e+01,1.007562465667724609e+02,8.577608795166014488e+01,2.634699916839599609e+01,1.006748012065887394e+02,-1.544937133788977235e-01,-8.506010055541999293e-01,8.144536018372150465e-02,8.683453948855105464e-01
8.489919433593749432e+01,2.544079818725585795e+01,1.003117465972900391e+02,8.577608795166014488e+01,2.634699916839599609e+01,1.006748012065887394e+02,-8.768936157226505657e-01,-9.062009811401381398e-01,-3.630546092987003703e-01,1.312231412841319056e+00
8.417679443359375568e+01,2.538519821166992330e+01,9.986724662780761719e+01,8.377608795166014488e+01,2.634699916839599609e+01,1.006748012065887394e+02,4.007064819336108030e-01,-9.618009567260727977e-01,-8.075545787811222453e-01,1.318245486521063770e+00
8.345439453125000284e+01,2.532959823608398509e+01,9.942274665832519531e+01,8.377608795166014488e+01,2.434699916839599609e+01,9.867480120658873943e+01,-3.216934204101420391e-01,9.825990676879889918e-01,7.479454517364558797e-01,1.276091682963936824e+00
8.273199462890625000e+01,2.527399826049804688e+01,9.897824668884277344e+01,8.177608795166014488e+01,2.434699916839599609e+01,9.867480120658873943e+01,9.559066772461051187e-01,9.269990921020507812e-01,3.034454822540340047e-01,1.365710091147495087e+00
8.200959472656249716e+01,2.521839828491210866e+01,9.853374671936035156e+01,8.177608795166014488e+01,2.434699916839599609e+01,9.867480120658873943e+01,2.335067749023522765e-01,8.713991165161125707e-01,-1.410544872283878703e-01,9.131036099795153405e-01
8.128719482421874432e+01,2.516279830932617045e+01,9.808924674987792969e+01,8.177608795166014488e+01,2.434699916839599609e+01,9.867480120658873943e+01,-4.888931274414005657e-01,8.157991409301743602e-01,-5.855544567108097453e-01,1.116879022175515379e+00
8.811864395141601847e+01,2.569099807739257812e+01,1.027824462890625057e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.026748012065887394e+02,3.425559997558735859e-01,-6.560010910034179688e-01,1.076450824737662515e-01,7.478432376823398453e-01
8.805594406127929119e+01,2.569099807739257812e+01,1.037233459472656278e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.046748012065887394e+02,2.798561096191463093e-01,-6.560010910034179688e-01,-9.514552593231115907e-01,1.189085356054159659e+00
8.799324417114257812e+01,2.569099807739257812e+01,1.046642456054687500e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.046748012065887394e+02,2.171562194824332437e-01,-6.560010910034179688e-01,-1.055560111998943285e-02,6.910902081295767774e-01
8.793054428100586506e+01,2.569099807739257812e+01,1.056051452636718722e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.046748012065887394e+02,1.544563293457201780e-01,-6.560010910034179688e-01,9.303440570831327250e-01,1.148796872220033238e+00
8.786784439086913778e+01,2.569099807739257812e+01,1.065460449218749943e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.066748012065887394e+02,9.175643920899290151e-02,-6.560010910034179688e-01,-1.287562847137451172e-01,6.747850445788460272e-01
8.780514450073242472e+01,2.569099807739257812e+01,1.074869445800781307e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.066748012065887394e+02,2.905654907227983585e-02,-6.560010910034179688e-01,8.121433734893912515e-01,1.044393878546017396e+00
8.774244461059569744e+01,2.569099807739257812e+01,1.084278442382812528e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.086748012065887394e+02,-3.364334106444744066e-02,-6.560010910034179688e-01,-2.469569683074865907e-01,7.017528410995415022e-01
8.767974472045898438e+01,2.569099807739257812e+01,1.093687438964843750e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.086748012065887394e+02,-9.634323120116050632e-02,-6.560010910034179688e-01,6.939426898956355672e-01,9.597790925288720576e-01
8.761704483032227131e+01,2.569099807739257812e+01,1.103096435546874972e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.106748012065887394e+02,-1.590431213378735720e-01,-6.560010910034179688e-01,-3.651576519012422750e-01,7.674452792118777733e-01
8.755434494018554403e+01,2.569099807739257812e+01,1.112505432128906193e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.106748012065887394e+02,-2.217430114746008485e-01,-6.560010910034179688e-01,5.757420063018798828e-01,9.005477512914090710e-01
8.746749496459960938e+01,2.566324806213378906e+01,1.118597431182861328e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.126748012065887394e+02,-3.085929870605355063e-01,-6.837511062622070312e-01,-8.150580883026066203e-01,1.107729612443955292e+00
8.735649490356445312e+01,2.560774803161621094e+01,1.121372432708740234e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.126748012065887394e+02,-4.195930480956917563e-01,-7.392511367797851562e-01,-5.375579357147159953e-01,1.005743060373923248e+00
8.724549484252929688e+01,2.555224800109863281e+01,1.124147434234619141e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.126748012065887394e+02,-5.305931091308480063e-01,-7.947511672973632812e-01,-2.600577831268253703e-01,9.903476742753023476e-01
8.713449478149414062e+01,2.549674797058105469e+01,1.126922435760498047e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.126748012065887394e+02,-6.415931701660042563e-01,-8.502511978149414062e-01,1.744236946106525465e-02,1.065304243698401043e+00
8.702349472045898438e+01,2.544124794006347656e+01,1.129697437286376953e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.126748012065887394e+02,-7.525932312011605063e-01,-9.057512283325195312e-01,2.949425220489558797e-01,1.213990506794954349e+00
8.691249465942382812e+01,2.538574790954589844e+01,1.132472438812255859e+02,8.777608795166014488e+01,2.634699916839599609e+01,1.126748012065887394e+02,-8.635932922363167563e-01,-9.612512588500976562e-01,5.724426746368465047e-01,1.413325147579934660e+00
8.680149459838867188e+01,2.533024787902832031e+01,1.135247440338134766e+02,8.777608795166014488e+01,2.434699916839599609e+01,1.126748012065887394e+02,-9.745933532714730063e-01,9.832487106323242188e-01,8.499428272247371297e-01,1.624503936822512484e+00
8.669049453735351562e+01,2.527474784851074219e+01,1.138022441864013672e+02,8.577608795166014488e+01,2.434699916839599609e+01,1.146748012065887394e+02,9.144065856933707437e-01,9.277486801147460938e-01,-8.725570201873722453e-01,1.567868862785509743e+00
8.657949447631835938e+01,2.521924781799316406e+01,1.140797443389892578e+02,8.577608795166014488e+01,2.434699916839599609e+01,1.146748012065887394e+02,8.034065246582144937e-01,8.722486495971679688e-01,-5.950568675994816203e-01,1.326790272147327920e+00
8.646849441528320312e+01,2.516374778747558594e+01,1.143572444915771484e+02,8.577608795166014488e+01,2.434699916839599609e+01,1.146748012065887394e+02,6.924064636230582437e-01,8.167486190795898438e-01,-3.175567150115909953e-01,1.116847028417213172e+00
8.627399444580078125e+01,2.513599777221679688e+01,1.146071945190429631e+02,8.577608795166014488e+01,2.434699916839599609e+01,1.146748012065887394e+02,4.979064941406363687e-01,7.889986038208007812e-01,-6.760668754577636719e-02,9.354145273297312935e-01
8.599599456787109375e+01,2.513599777221679688e+01,1.148295944213867159e+02,8.577608795166014488e+01,2.434699916839599609e+01,1.146748012065887394e+02,2.199066162109488687e-01,7.889986038208007812e-01,1.547932147979764750e-01,8.335698267284000762e-01
8.571799468994140625e+01,2.513599777221679688e+01,1.150519943237304688e+02,8.577608795166014488e+01,2.434699916839599609e+01,1.146748012065887394e+02,-5.809326171873863132e-02,7.889986038208007812e-01,3.771931171417293172e-01,8.764520931045741703e-01
8.543999481201171875e+01,2.513599777221679688e+01,1.152743942260742216e+02,8.577608795166014488e+01,2.434699916839599609e+01,1.146748012065887394e+02,-3.360931396484261313e-01,7.889986038208007812e-01,5.995930194854821593e-01,1.046417308900052134e+00
8.516199493408203125e+01,2.513599777221679688e+01,1.154967941284179744e+02,8.577608795166014488e+01,2.434699916839599609e+01,1.146748012065887394e+02,-6.140930175781136313e-01,7.889986038208007812e-01,8.219929218292350015e-01,1.294334344212008103e+00
8.488399505615234375e+01,2.513599777221679688e+01,1.157191940307617131e+02,8.577608795166014488e+01,2.434699916839599609e+01,1.166748012065887394e+02,-8.920928955078011313e-01,7.889986038208007812e-01,-9.556071758270263672e-01,1.526936018809815998e+00
8.460599517822265625e+01,2.513599777221679688e+01,1.159415939331054659e+02,8.377608795166014488e+01,2.434699916839599609e+01,1.166748012065887394e+02,8.299072265625113687e-01,7.889986038208007812e-01,-7.332072734832735250e-01,1.359727070930276227e+00
8.432799530029296875e+01,2.513599777221679688e+01,1.161639938354492188e+02,8.377608795166014488e+01,2.434699916839599609e+01,1.166748012065887394e+02,5.519073486328238687e-01,7.889986038208007812e-01,-5.108073711395206828e-01,1.089974627556327347e+00
8.404999542236328125e+01,2.513599777221679688e+01,1.163863937377929716e+02,8.377608795166014488e+01,2.434699916839599609e+01,1.166748012065887394e+02,2.739074707031363687e-01,7.889986038208007812e-01,-2.884074687957678407e-01,8.835852915227506710e-01
8.377199554443359375e+01,2.513599777221679688e+01,1.166087936401367244e+02,8.377608795166014488e+01,2.434699916839599609e+01,1.166748012065887394e+02,-4.092407226551131316e-03,7.889986038208007812e-01,-6.600756645201499850e-02,7.917654598787434717e-01
7.731274604797363281e+01,2.444114799499511648e+01,8.500469741821288494e+01,7.777608795166014488e+01,2.434699916839599609e+01,8.467480120658873943e+01,-4.633419036865120688e-01,9.414882659912038321e-02,3.298962116241455078e-01,5.765251353634074372e-01
7.786824607849121094e+01,2.416344795227050923e+01,8.483809738159179403e+01,7.777608795166014488e+01,2.434699916839599609e+01,8.467480120658873943e+01,9.215812683106605618e-02,-1.835512161254868602e-01,1.632961750030546000e-01,2.623924733158027878e-01
7.842374610900878906e+01,2.388574790954589844e+01,8.467149734497070312e+01,7.777608795166014488e+01,2.434699916839599609e+01,8.467480120658873943e+01,6.476581573486441812e-01,-4.612512588500976562e-01,-3.303861618036307846e-03,7.951256052175857958e-01
7.897924613952636719e+01,2.360804786682128764e+01,8.450489730834961222e+01,7.977608795166014488e+01,2.434699916839599609e+01,8.467480120658873943e+01,-7.968418121337776938e-01,-7.389513015747084523e-01,-1.699038982391272157e-01,1.099942377718237552e+00
7.953474617004394531e+01,2.333034782409668040e+01,8.433829727172852131e+01,7.977608795166014488e+01,2.234699916839599609e+01,8.467480120658873943e+01,-2.413417816161995688e-01,9.833486557006843043e-01,-3.365039348602181235e-01,1.066984223125363007e+00
8.009024620056152344e+01,2.305264778137206960e+01,8.417169723510741619e+01,7.977608795166014488e+01,2.234699916839599609e+01,8.467480120658873943e+01,3.141582489013785562e-01,7.056486129760735082e-01,-5.031039714813232422e-01,9.218182990525394249e-01
8.064574623107910156e+01,2.277494773864746236e+01,8.400509719848632528e+01,7.977608795166014488e+01,2.234699916839599609e+01,8.467480120658873943e+01,8.696582794189566812e-01,4.279485702514662648e-01,-6.697040081024141500e-01,1.178112456521300366e+00
8.120124626159667969e+01,2.249724769592285156e+01,8.383849716186523438e+01,8.177608795166014488e+01,2.234699916839599609e+01,8.467480120658873943e+01,-5.748416900634651938e-01,1.502485275268554688e-01,-8.363040447235050578e-01,1.025876232242419972e+00
8.175674629211425781e+01,2.221954765319824077e+01,8.367189712524414347e+01,8.177608795166014488e+01,2.234699916839599609e+01,8.267480120658873943e+01,-1.934165954588706882e-02,-1.274515151977553273e-01,9.970959186554040343e-01,1.005394579018335843e+00
8.231224632263183594e+01,2.194184761047363352e+01,8.350529708862305256e+01,8.177608795166014488e+01,2.234699916839599609e+01,8.267480120658873943e+01,5.361583709716910562e-01,-4.051515579223625707e-01,8.304958820343131265e-01,1.068333746413491658e+00
8.320179634094237997e+01,2.183079757690429545e+01,8.297704696655273438e+01,8.377608795166014488e+01,2.234699916839599609e+01,8.267480120658873943e+01,-5.742916107177649110e-01,-5.162015914917006398e-01,3.022457599639949422e-01,8.292330411986622574e-01
8.442539634704590412e+01,2.188639755249023366e+01,8.208714675903320312e+01,8.377608795166014488e+01,2.234699916839599609e+01,8.267480120658873943e+01,6.493083953857592405e-01,-4.606016159057624293e-01,-5.876544475555363078e-01,9.894912787009451094e-01
8.564899635314941406e+01,2.194199752807617188e+01,8.119724655151367188e+01,8.577608795166014488e+01,2.234699916839599609e+01,8.067480120658873943e+01,-1.270915985107308188e-01,-4.050016403198242188e-01,5.224453449249324422e-01,6.731476372293767607e-01
8.687259635925292400e+01,2.199759750366211009e+01,8.030734634399414062e+01,8.777608795166014488e+01,2.234699916839599609e+01,8.067480120658873943e+01,-9.034915924072208782e-01,-3.494016647338860082e-01,-3.674548625945988078e-01,1.036050991464108506e+00
8.809619636535644815e+01,2.205319747924804830e+01,7.941744613647460938e+01,8.777608795166014488e+01,2.234699916839599609e+01,7.867480120658873943e+01,3.201084136963032734e-01,-2.938016891479477977e-01,7.426449298858699422e-01,8.604128781872919518e-01
8.931979637145995810e+01,2.210879745483398295e+01,7.852754592895507812e+01,8.977608795166014488e+01,2.234699916839599609e+01,7.867480120658873943e+01,-4.562915802001867860e-01,-2.382017135620131398e-01,-1.472552776336613078e-01,5.353748026349666178e-01
9.054339637756348225e+01,2.216439743041992116e+01,7.763764572143554688e+01,8.977608795166014488e+01,2.234699916839599609e+01,7.667480120658873943e+01,7.673084259033373655e-01,-1.826017379760749293e-01,9.628445148468074422e-01,1.244658658004163199e+00
9.176699638366699219e+01,2.221999740600585938e+01,7.674774551391601562e+01,9.177608795166014488e+01,2.234699916839599609e+01,7.667480120658873943e+01,-9.091567993152693816e-03,-1.270017623901367188e-01,7.294430732727619215e-02,1.467411879133836972e-01
9.299059638977051634e+01,2.227559738159179759e+01,7.585784530639648438e+01,9.377608795166014488e+01,2.234699916839599609e+01,7.667480120658873943e+01,-7.854915618896285423e-01,-7.140178680419850821e-02,-8.169559001922550578e-01,1.135566885664414771e+00
9.421419639587402628e+01,2.233119735717773580e+01,7.496794509887695312e+01,9.377608795166014488e+01,2.234699916839599609e+01,7.467480120658873943e+01,4.381084442138813984e-01,-1.580181121826029766e-02,2.931438922882136922e-01,5.273727787013366974e-01
9.493699645996093750e+01,2.238674736022949219e+01,7.443974494934082031e+01,9.577608795166014488e+01,2.234699916839599609e+01,7.467480120658873943e+01,-8.390914916992073813e-01,3.974819183349609375e-02,-2.350562572479191203e-01,8.722991999695021148e-01
9.515899658203125000e+01,2.244224739074707031e+01,7.427324485778808594e+01,9.577608795166014488e+01,2.234699916839599609e+01,7.467480120658873943e+01,-6.170913696288948813e-01,9.524822235107421875e-02,-4.015563488006534953e-01,7.423755677509983331e-01
9.538099670410156250e+01,2.249774742126464844e+01,7.410674476623535156e+01,9.577608795166014488e+01,2.234699916839599609e+01,7.467480120658873943e+01,-3.950912475585823813e-01,1.507482528686523438e-01,-5.680564403533878703e-01,7.081738833558537394e-01
9.560299682617187500e+01,2.255324745178222656e+01,7.394024467468261719e+01,9.577608795166014488e+01,2.234699916839599609e+01,7.467480120658873943e+01,-1.730911254882698813e-01,2.062482833862304688e-01,-7.345565319061222453e-01,7.823504270392602766e-01
9.582499694824218750e+01,2.260874748229980469e+01,7.377374458312988281e+01,9.577608795166014488e+01,2.234699916839599609e+01,7.467480120658873943e+01,4.890899658204261868e-02,2.617483139038085938e-01,-9.010566234588566203e-01,9.395782609539371499e-01
9.604699707031250000e+01,2.266424751281738281e+01,7.360724449157714844e+01,9.577608795166014488e+01,2.234699916839599609e+01,7.267480120658873943e+01,2.709091186523551187e-01,3.172483444213867188e-01,9.324432849884090047e-01,1.021512967282883766e+00
9.626899719238281250e+01,2.271974754333496094e+01,7.344074440002441406e+01,9.577608795166014488e+01,2.234699916839599609e+01,7.267480120658873943e+01,4.929092407226676187e-01,3.727483749389648438e-01,7.659431934356746297e-01,9.841594617641366005e-01
9.649099731445312500e+01,2.277524757385253906e+01,7.327424430847167969e+01,9.577608795166014488e+01,2.234699916839599609e+01,7.267480120658873943e+01,7.149093627929801187e-01,4.282484054565429688e-01,5.994431018829402547e-01,1.026559363203208841e+00
9.671299743652343750e+01,2.283074760437011719e+01,7.310774421691894531e+01,9.577608795166014488e+01,2.234699916839599609e+01,7.267480120658873943e+01,9.369094848632926187e-01,4.837484359741210938e-01,4.329430103302058797e-01,1.139847174987940859e+00
9.693499755859375000e+01,2.288624763488769531e+01,7.294124412536621094e+01,9.777608795166014488e+01,2.234699916839599609e+01,7.267480120658873943e+01,-8.410903930663948813e-01,5.392484664916992188e-01,2.664429187774715047e-01,1.034027942992301385e+00
9.529819641113280682e+01,2.235899734497070312e+01,7.460634498596191122e+01,9.577608795166014488e+01,2.234699916839599609e+01,7.467480120658873943e+01,-4.778915405273380657e-01,1.199817657470703125e-02,-6.845622062682821252e-02,4.829187663481501191e-01
9.624259643554687216e+01,2.235899734497070312e+01,7.477304496765137287e+01,9.577608795166014488e+01,2.234699916839599609e+01,7.467480120658873943e+01,4.665084838867272765e-01,1.199817657470703125e-02,9.824376106263343900e-02,4.768919776711939562e-01
9.718699645996093750e+01,2.235899734497070312e+01,7.493974494934082031e+01,9.777608795166014488e+01,2.234699916839599609e+01,7.467480120658873943e+01,-5.890914916992073813e-01,1.199817657470703125e-02,2.649437427520808797e-01,6.460401912087172516e-01
9.813139648437500284e+01,2.235899734497070312e+01,7.510644493103026775e+01,9.777608795166014488e+01,2.234699916839599609e+01,7.467480120658873943e+01,3.553085327148579609e-01,1.199817657470703125e-02,4.316437244415283203e-01,5.591997983823466800e-01
9.907579650878906818e+01,2.235899734497070312e+01,7.527314491271972940e+01,9.977608795166014488e+01,2.234699916839599609e+01,7.467480120658873943e+01,-7.002914428710766970e-01,1.199817657470703125e-02,5.983437061309899718e-01,9.211771012493422672e-01
1.000201965332031193e+02,2.235899734497070312e+01,7.543984489440917685e+01,9.977608795166014488e+01,2.234699916839599609e+01,7.467480120658873943e+01,2.441085815429744343e-01,1.199817657470703125e-02,7.650436878204374125e-01,8.031343599286084878e-01
1.009645965576171847e+02,2.235899734497070312e+01,7.560654487609863850e+01,1.017760879516601449e+02,2.234699916839599609e+01,7.467480120658873943e+01,-8.114913940429602235e-01,1.199817657470703125e-02,9.317436695098990640e-01,1.235640928635287850e+00
1.019089965820312500e+02,2.235899734497070312e+01,7.577324485778808594e+01,1.017760879516601449e+02,2.234699916839599609e+01,7.667480120658873943e+01,1.329086303711051187e-01,1.199817657470703125e-02,-9.015563488006534953e-01,9.113794546351187131e-01
1.028533966064453153e+02,2.235899734497070312e+01,7.593994483947753338e+01,1.037760879516601449e+02,2.234699916839599609e+01,7.667480120658873943e+01,-9.226913452148295391e-01,1.199817657470703125e-02,-7.348563671112060547e-01,1.179625853844916916e+00
1.037977966308593807e+02,2.235899734497070312e+01,7.610664482116699503e+01,1.037760879516601449e+02,2.234699916839599609e+01,7.667480120658873943e+01,2.170867919923580303e-02,1.199817657470703125e-02,-5.681563854217444032e-01,5.686975481652747355e-01
1.053410465240478544e+02,2.259059734344482351e+01,7.636369476318358807e+01,1.057760879516601449e+02,2.234699916839599609e+01,7.667480120658873943e+01,-4.350414276122904766e-01,2.435981750488274145e-01,-3.111064434051513672e-01,5.876974848970016874e-01
1.074831462860107365e+02,2.305379734039306783e+01,7.671109466552734091e+01,1.077760879516601449e+02,2.234699916839599609e+01,7.667480120658873943e+01,-2.929416656494083782e-01,7.067981719970717336e-01,3.629345893860147498e-02,7.659606325220507106e-01
1.096252460479736328e+02,2.351699733734130859e+01,7.705849456787109375e+01,1.097760879516601449e+02,2.434699916839599609e+01,7.667480120658873943e+01,-1.508419036865120688e-01,-8.300018310546875000e-01,3.836933612823543172e-01,9.267561248538129792e-01
1.117673458099365291e+02,2.398019733428954936e+01,7.740589447021484659e+01,1.117760879516601449e+02,2.434699916839599609e+01,7.667480120658873943e+01,-8.742141723615759474e-03,-3.668018341064467336e-01,7.310932636261071593e-01,8.179959478293530317e-01
1.139094455718994112e+02,2.444339733123779368e+01,7.775329437255859943e+01,1.137760879516601449e+02,2.434699916839599609e+01,7.867480120658873943e+01,1.333576202392663390e-01,9.639816284179758554e-02,-9.215068340301399985e-01,9.360831725009300941e-01
1.160515453338623075e+02,2.490659732818603445e+01,7.810069427490233807e+01,1.157760879516601449e+02,2.434699916839599609e+01,7.867480120658873943e+01,2.754573822021626484e-01,5.595981597900383520e-01,-5.741069316864013672e-01,8.477179005190582650e-01
1.181936450958252038e+02,2.536979732513427876e+01,7.844809417724609091e+01,1.177760879516601449e+02,2.634699916839599609e+01,7.867480120658873943e+01,4.175571441650589577e-01,-9.772018432617173289e-01,-2.267070293426485250e-01,1.086588003003321479e+00
1.203357448577880859e+02,2.583299732208251953e+01,7.879549407958984375e+01,1.197760879516601449e+02,2.634699916839599609e+01,7.867480120658873943e+01,5.596569061279410562e-01,-5.140018463134765625e-01,1.206928730011043172e-01,7.694027035198294229e-01
1.224778446197509822e+02,2.629619731903076385e+01,7.914289398193359659e+01,1.217760879516601449e+02,2.634699916839599609e+01,7.867480120658873943e+01,7.017566680908373655e-01,-5.080184936523224337e-02,4.680927753448571593e-01,8.450763843812773013e-01
1.246199443817138643e+02,2.675939731597900462e+01,7.949029388427734943e+01,1.237760879516601449e+02,2.634699916839599609e+01,7.867480120658873943e+01,8.438564300537194640e-01,4.123981475830085230e-01,8.154926776886100015e-01,1.243862618634648198e+00
8.292339630126953409e+01,2.199749755859375000e+01,8.339419708251952557e+01,8.377608795166014488e+01,2.234699916839599609e+01,8.267480120658873943e+01,-8.526916503906107891e-01,-3.495016098022460938e-01,7.193958759307861328e-01,1.169087187598276678e+00
8.359019622802733807e+01,2.238649749755859375e+01,8.333859710693359091e+01,8.377608795166014488e+01,2.234699916839599609e+01,8.267480120658873943e+01,-1.858917236328068157e-01,3.949832916259765625e-02,6.637959003448514750e-01,6.904642266160099240e-01
8.425699615478515625e+01,2.277549743652343750e+01,8.328299713134765625e+01,8.377608795166014488e+01,2.234699916839599609e+01,8.267480120658873943e+01,4.809082031250113687e-01,4.284982681274414062e-01,6.081959247589168172e-01,8.858813399742078154e-01
8.492379608154297443e+01,2.316449737548828125e+01,8.322739715576172159e+01,8.577608795166014488e+01,2.234699916839599609e+01,8.267480120658873943e+01,-8.522918701171704470e-01,8.174982070922851562e-01,5.525959491729821593e-01,1.303866186964488305e+00
8.559059600830077841e+01,2.355349731445312500e+01,8.317179718017578693e+01,8.577608795166014488e+01,2.434699916839599609e+01,8.267480120658873943e+01,-1.854919433593664735e-01,-7.935018539428710938e-01,4.969959735870475015e-01,9.544932954315316076e-01
8.625739593505859659e+01,2.394249725341796875e+01,8.311619720458983807e+01,8.577608795166014488e+01,2.434699916839599609e+01,8.267480120658873943e+01,4.813079833984517109e-01,-4.045019149780273438e-01,4.413959980010986328e-01,7.681859157491507384e-01
8.692419586181640057e+01,2.433149719238281250e+01,8.306059722900390341e+01,8.777608795166014488e+01,2.434699916839599609e+01,8.267480120658873943e+01,-8.518920898437443157e-01,-1.550197601318359375e-02,3.857960224151639750e-01,9.353069094741132128e-01
8.759099578857421875e+01,2.472049713134765625e+01,8.300499725341796875e+01,8.777608795166014488e+01,2.434699916839599609e+01,8.267480120658873943e+01,-1.850921630859261313e-01,3.734979629516601562e-01,3.301960468292293172e-01,5.317793400523541658e-01
